Angle,Intensity
20.876099956,5
20.880277773,7
20.88445559,9
20.888633408,5
20.892811225,7
20.896989042,8
20.901166859,8
20.905344677,5
20.909522494,4
20.913700311,8
20.917878128,8
20.922055946,9
20.926233763,7
20.93041158,3
20.934589397,10
20.938767215,4
20.942945032,2
20.947122849,7
20.951300666,2
20.955478483,5
20.959656301,4
20.963834118,4
20.968011935,8
20.972189752,2
20.97636757,5
20.980545387,9
20.984723204,7
20.988901021,5
20.993078839,5
20.997256656,5
21.001434473,5
21.00561229,3
21.009790108,8
21.013967925,3
21.018145742,8
21.022323559,11
21.026501377,8
21.030679194,8
21.034857011,9
21.039034828,5
21.043212646,7
21.047390463,3
21.05156828,5
21.055746097,4
21.059923915,13
21.064101732,10
21.068279549,2
21.072457366,5
21.076635184,4
21.080813001,3
21.084990818,5
21.089168635,11
21.093346453,11
21.09752427,4
21.101702087,8
21.105879904,2
21.110057722,5
21.114235539,8
21.118413356,7
21.122591173,8
21.126768991,5
21.130946808,4
21.135124625,8
21.139302442,3
21.143480259,7
21.147658077,3
21.151835894,10
21.156013711,5
21.160191528,8
21.164369346,5
21.168547163,8
21.17272498,5
21.176902797,3
21.181080615,9
21.185258432,8
21.189436249,5
21.193614066,4
21.197791884,3
21.201969701,1
21.206147518,2
21.210325335,8
21.214503153,5
21.21868097,4
21.222858787,2
21.227036604,3
21.231214422,4
21.235392239,5
21.239570056,8
21.243747873,8
21.247925691,3
21.252103508,9
21.256281325,5
21.260459142,17
21.26463696,9
21.268814777,10
21.272992594,7
21.277170411,11
21.281348229,7
21.285526046,16
21.289703863,13
21.29388168,4
21.298059498,10
21.302237315,9
21.306415132,16
21.310592949,5
21.314770767,11
21.318948584,11
21.323126401,13
21.327304218,11
21.331482035,16
21.335659853,15
21.33983767,15
21.344015487,11
21.348193304,17
21.352371122,15
21.356548939,21
21.360726756,21
21.364904573,11
21.369082391,18
21.373260208,11
21.377438025,20
21.381615842,39
21.38579366,30
21.389971477,33
21.394149294,22
21.398327111,26
21.402504929,28
21.406682746,37
21.410860563,40
21.41503838,41
21.419216198,24
21.423394015,24
21.427571832,24
21.431749649,33
21.435927467,28
21.440105284,36
21.444283101,27
21.448460918,41
21.452638736,45
21.456816553,30
21.46099437,40
21.465172187,21
21.469350005,23
21.473527822,33
21.477705639,23
21.481883456,37
21.486061274,35
21.490239091,31
21.494416908,28
21.498594725,35
21.502772543,26
21.50695036,26
21.511128177,15
21.515305994,24
